gene_cluster_id	Pangenome	Environment	Enviro_Specific
GC_00006439	Singleton	NA	NA
GC_00006440	Singleton	NA	NA
GC_00006441	Singleton	NA	NA
GC_00006442	Singleton	NA	NA
GC_00006443	Singleton	NA	NA
GC_00006444	Singleton	NA	NA
GC_00006445	Singleton	NA	NA
GC_00006446	Singleton	NA	NA
GC_00006447	Singleton	NA	NA
GC_00006448	Singleton	NA	NA
GC_00006449	Singleton	NA	NA
GC_00006450	Singleton	NA	NA
GC_00006451	Singleton	NA	NA
GC_00006452	Singleton	NA	NA
GC_00006453	Singleton	NA	NA
GC_00006454	Singleton	NA	NA
GC_00006455	Singleton	NA	NA
GC_00006456	Singleton	NA	NA
GC_00006457	Singleton	NA	NA
GC_00006458	Singleton	NA	NA
GC_00006459	Singleton	NA	NA
GC_00006460	Singleton	NA	NA
GC_00006461	Singleton	NA	NA
GC_00006462	Singleton	NA	NA
GC_00006463	Singleton	NA	NA
GC_00006464	Singleton	NA	NA
GC_00006465	Singleton	NA	NA
GC_00006466	Singleton	NA	NA
GC_00006467	Singleton	NA	NA
GC_00006468	Singleton	NA	NA
GC_00006469	Singleton	NA	NA
GC_00006470	Singleton	NA	NA
GC_00006471	Singleton	NA	NA
GC_00006472	Singleton	NA	NA
GC_00006473	Singleton	NA	NA
GC_00006474	Singleton	NA	NA
GC_00006475	Singleton	NA	NA
GC_00006476	Singleton	NA	NA
GC_00006477	Singleton	NA	NA
GC_00006478	Singleton	NA	NA
GC_00006479	Singleton	NA	NA
GC_00006480	Singleton	NA	NA
GC_00006481	Singleton	NA	NA
GC_00006482	Singleton	NA	NA
GC_00006483	Singleton	NA	NA
GC_00006484	Singleton	NA	NA
GC_00006485	Singleton	NA	NA
GC_00006486	Singleton	NA	NA
GC_00006487	Singleton	NA	NA
GC_00006488	Singleton	NA	NA
GC_00006489	Singleton	NA	NA
GC_00006490	Singleton	NA	NA
GC_00006491	Singleton	NA	NA
GC_00006492	Singleton	NA	NA
GC_00006493	Singleton	NA	NA
GC_00006494	Singleton	NA	NA
GC_00006495	Singleton	NA	NA
GC_00006496	Singleton	NA	NA
GC_00006497	Singleton	NA	NA
GC_00006498	Singleton	NA	NA
GC_00006499	Singleton	NA	NA
GC_00006500	Singleton	NA	NA
GC_00006501	Singleton	NA	NA
GC_00006502	Singleton	NA	NA
GC_00006503	Singleton	NA	NA
GC_00006504	Singleton	NA	NA
GC_00006505	Singleton	NA	NA
GC_00006506	Singleton	NA	NA
GC_00006507	Singleton	NA	NA
GC_00006508	Singleton	NA	NA
GC_00006509	Singleton	NA	NA
GC_00006510	Singleton	NA	NA
GC_00006511	Singleton	NA	NA
GC_00006512	Singleton	NA	NA
GC_00006513	Singleton	NA	NA
GC_00006514	Singleton	NA	NA
GC_00006515	Singleton	NA	NA
GC_00006516	Singleton	NA	NA
GC_00006517	Singleton	NA	NA
GC_00006518	Singleton	NA	NA
GC_00006519	Singleton	NA	NA
GC_00006520	Singleton	NA	NA
GC_00006521	Singleton	NA	NA
GC_00006522	Singleton	NA	NA
GC_00006523	Singleton	NA	NA
GC_00006524	Singleton	NA	NA
GC_00006525	Singleton	NA	NA
GC_00006526	Singleton	NA	NA
GC_00006527	Singleton	NA	NA
GC_00006528	Singleton	NA	NA
GC_00006529	Singleton	NA	NA
GC_00006530	Singleton	NA	NA
GC_00006531	Singleton	NA	NA
GC_00006532	Singleton	NA	NA
GC_00006533	Singleton	NA	NA
GC_00006534	Singleton	NA	NA
GC_00006535	Singleton	NA	NA
GC_00006536	Singleton	NA	NA
GC_00006537	Singleton	NA	NA
GC_00006538	Singleton	NA	NA
GC_00006539	Singleton	NA	NA
GC_00006540	Singleton	NA	NA
GC_00006541	Singleton	NA	NA
GC_00006542	Singleton	NA	NA
GC_00006543	Singleton	NA	NA
GC_00006544	Singleton	NA	NA
GC_00006545	Singleton	NA	NA
GC_00006546	Singleton	NA	NA
GC_00006547	Singleton	NA	NA
GC_00006548	Singleton	NA	NA
GC_00006549	Singleton	NA	NA
GC_00006550	Singleton	NA	NA
GC_00006551	Singleton	NA	NA
GC_00006552	Singleton	NA	NA
GC_00006553	Singleton	NA	NA
GC_00006554	Singleton	NA	NA
GC_00006555	Singleton	NA	NA
GC_00006556	Singleton	NA	NA
GC_00006557	Singleton	NA	NA
GC_00006558	Singleton	NA	NA
GC_00006559	Singleton	NA	NA
GC_00006560	Singleton	NA	NA
GC_00006561	Singleton	NA	NA
GC_00006562	Singleton	NA	NA
GC_00006563	Singleton	NA	NA
GC_00006564	Singleton	NA	NA
GC_00006565	Singleton	NA	NA
GC_00006566	Singleton	NA	NA
GC_00006567	Singleton	NA	NA
GC_00006568	Singleton	NA	NA
GC_00006569	Singleton	NA	NA
GC_00006570	Singleton	NA	NA
GC_00006571	Singleton	NA	NA
GC_00006572	Singleton	NA	NA
GC_00006573	Singleton	NA	NA
GC_00006574	Singleton	NA	NA
GC_00006575	Singleton	NA	NA
GC_00006576	Singleton	NA	NA
GC_00006577	Singleton	NA	NA
GC_00006578	Singleton	NA	NA
GC_00006579	Singleton	NA	NA
GC_00006580	Singleton	NA	NA
GC_00006581	Singleton	NA	NA
GC_00006582	Singleton	NA	NA
GC_00006583	Singleton	NA	NA
GC_00006584	Singleton	NA	NA
GC_00006585	Singleton	NA	NA
GC_00006586	Singleton	NA	NA
GC_00006587	Singleton	NA	NA
GC_00006588	Singleton	NA	NA
GC_00006589	Singleton	NA	NA
GC_00006590	Singleton	NA	NA
GC_00006591	Singleton	NA	NA
GC_00006592	Singleton	NA	NA
GC_00006593	Singleton	NA	NA
GC_00006594	Singleton	NA	NA
GC_00006595	Singleton	NA	NA
GC_00006596	Singleton	NA	NA
GC_00006597	Singleton	NA	NA
GC_00006598	Singleton	NA	NA
GC_00006599	Singleton	NA	NA
GC_00006600	Singleton	NA	NA
GC_00006601	Singleton	NA	NA
GC_00006602	Singleton	NA	NA
GC_00006603	Singleton	NA	NA
GC_00006604	Singleton	NA	NA
GC_00006605	Singleton	NA	NA
GC_00006606	Singleton	NA	NA
GC_00006607	Singleton	NA	NA
GC_00006608	Singleton	NA	NA
GC_00006609	Singleton	NA	NA
GC_00006610	Singleton	NA	NA
GC_00006611	Singleton	NA	NA
GC_00006612	Singleton	NA	NA
GC_00006613	Singleton	NA	NA
GC_00006614	Singleton	NA	NA
GC_00006615	Singleton	NA	NA
GC_00006616	Singleton	NA	NA
GC_00006617	Singleton	NA	NA
GC_00006618	Singleton	NA	NA
GC_00006619	Singleton	NA	NA
GC_00006620	Singleton	NA	NA
GC_00006621	Singleton	NA	NA
GC_00006622	Singleton	NA	NA
GC_00006623	Singleton	NA	NA
GC_00006624	Singleton	NA	NA
GC_00006625	Singleton	NA	NA
GC_00006626	Singleton	NA	NA
GC_00006627	Singleton	NA	NA
GC_00006628	Singleton	NA	NA
GC_00006629	Singleton	NA	NA
GC_00006630	Singleton	NA	NA
GC_00006631	Singleton	NA	NA
GC_00006632	Singleton	NA	NA
GC_00006633	Singleton	NA	NA
GC_00006634	Singleton	NA	NA
GC_00006635	Singleton	NA	NA
GC_00006636	Singleton	NA	NA
GC_00006637	Singleton	NA	NA
GC_00006638	Singleton	NA	NA
GC_00006639	Singleton	NA	NA
GC_00006640	Singleton	NA	NA
GC_00006641	Singleton	NA	NA
GC_00006642	Singleton	NA	NA
GC_00006643	Singleton	NA	NA
GC_00006644	Singleton	NA	NA
GC_00006645	Singleton	NA	NA
GC_00006646	Singleton	NA	NA
GC_00006647	Singleton	NA	NA
GC_00006648	Singleton	NA	NA
GC_00006649	Singleton	NA	NA
GC_00006650	Singleton	NA	NA
GC_00006651	Singleton	NA	NA
GC_00006652	Singleton	NA	NA
GC_00006653	Singleton	NA	NA
GC_00006654	Singleton	NA	NA
GC_00006655	Singleton	NA	NA
GC_00006656	Singleton	NA	NA
GC_00006657	Singleton	NA	NA
GC_00006658	Singleton	NA	NA
GC_00006659	Singleton	NA	NA
GC_00006660	Singleton	NA	NA
GC_00006661	Singleton	NA	NA
GC_00006662	Singleton	NA	NA
GC_00006663	Singleton	NA	NA
GC_00006664	Singleton	NA	NA
GC_00006665	Singleton	NA	NA
GC_00006666	Singleton	NA	NA
GC_00006667	Singleton	NA	NA
GC_00006668	Singleton	NA	NA
GC_00006669	Singleton	NA	NA
GC_00006670	Singleton	NA	NA
GC_00006671	Singleton	NA	NA
GC_00006672	Singleton	NA	NA
GC_00006673	Singleton	NA	NA
GC_00006674	Singleton	NA	NA
GC_00006675	Singleton	NA	NA
GC_00006676	Singleton	NA	NA
GC_00006677	Singleton	NA	NA
GC_00006678	Singleton	NA	NA
GC_00006679	Singleton	NA	NA
GC_00006680	Singleton	NA	NA
GC_00006681	Singleton	NA	NA
GC_00006682	Singleton	NA	NA
GC_00006683	Singleton	NA	NA
GC_00006684	Singleton	NA	NA
GC_00006685	Singleton	NA	NA
GC_00006686	Singleton	NA	NA
GC_00006687	Singleton	NA	NA
GC_00006688	Singleton	NA	NA
GC_00006689	Singleton	NA	NA
GC_00006690	Singleton	NA	NA
GC_00006691	Singleton	NA	NA
GC_00006692	Singleton	NA	NA
GC_00006693	Singleton	NA	NA
GC_00006694	Singleton	NA	NA
GC_00006695	Singleton	NA	NA
GC_00006696	Singleton	NA	NA
GC_00006697	Singleton	NA	NA
GC_00006698	Singleton	NA	NA
GC_00006699	Singleton	NA	NA
GC_00006700	Singleton	NA	NA
GC_00006701	Singleton	NA	NA
GC_00006702	Singleton	NA	NA
GC_00006703	Singleton	NA	NA
GC_00006704	Singleton	NA	NA
GC_00006705	Singleton	NA	NA
GC_00006706	Singleton	NA	NA
GC_00006707	Singleton	NA	NA
GC_00006708	Singleton	NA	NA
GC_00006709	Singleton	NA	NA
GC_00006710	Singleton	NA	NA
GC_00006711	Singleton	NA	NA
GC_00006712	Singleton	NA	NA
GC_00006713	Singleton	NA	NA
GC_00006714	Singleton	NA	NA
GC_00006715	Singleton	NA	NA
GC_00006716	Singleton	NA	NA
GC_00006717	Singleton	NA	NA
GC_00006718	Singleton	NA	NA
GC_00006719	Singleton	NA	NA
GC_00006720	Singleton	NA	NA
GC_00006721	Singleton	NA	NA
GC_00006722	Singleton	NA	NA
GC_00006723	Singleton	NA	NA
GC_00006724	Singleton	NA	NA
GC_00006725	Singleton	NA	NA
GC_00006726	Singleton	NA	NA
GC_00006727	Singleton	NA	NA
GC_00006728	Singleton	NA	NA
GC_00006729	Singleton	NA	NA
GC_00006730	Singleton	NA	NA
GC_00006731	Singleton	NA	NA
GC_00006732	Singleton	NA	NA
GC_00006733	Singleton	NA	NA
GC_00006734	Singleton	NA	NA
GC_00006735	Singleton	NA	NA
GC_00006736	Singleton	NA	NA
GC_00006737	Singleton	NA	NA
GC_00006738	Singleton	NA	NA
GC_00006739	Singleton	NA	NA
GC_00006740	Singleton	NA	NA
GC_00006741	Singleton	NA	NA
GC_00006742	Singleton	NA	NA
GC_00006743	Singleton	NA	NA
GC_00006744	Singleton	NA	NA
GC_00006745	Singleton	NA	NA
GC_00006746	Singleton	NA	NA
GC_00006747	Singleton	NA	NA
GC_00006748	Singleton	NA	NA
GC_00006749	Singleton	NA	NA
GC_00006750	Singleton	NA	NA
GC_00006751	Singleton	NA	NA
GC_00006752	Singleton	NA	NA
GC_00006753	Singleton	NA	NA
GC_00006754	Singleton	NA	NA
GC_00006755	Singleton	NA	NA
GC_00006756	Singleton	NA	NA
GC_00006757	Singleton	NA	NA
GC_00006758	Singleton	NA	NA
GC_00006759	Singleton	NA	NA
GC_00006760	Singleton	NA	NA
GC_00006761	Singleton	NA	NA
GC_00006762	Singleton	NA	NA
GC_00006763	Singleton	NA	NA
GC_00006764	Singleton	NA	NA
GC_00006765	Singleton	NA	NA
GC_00006766	Singleton	NA	NA
GC_00006767	Singleton	NA	NA
GC_00006768	Singleton	NA	NA
GC_00006769	Singleton	NA	NA
GC_00006770	Singleton	NA	NA
GC_00006771	Singleton	NA	NA
GC_00006772	Singleton	NA	NA
GC_00006773	Singleton	NA	NA
GC_00006774	Singleton	NA	NA
GC_00006775	Singleton	NA	NA
GC_00006776	Singleton	NA	NA
GC_00006777	Singleton	NA	NA
GC_00006778	Singleton	NA	NA
GC_00006779	Singleton	NA	NA
GC_00006780	Singleton	NA	NA
GC_00006781	Singleton	NA	NA
GC_00006782	Singleton	NA	NA
GC_00006783	Singleton	NA	NA
GC_00006784	Singleton	NA	NA
GC_00006785	Singleton	NA	NA
GC_00006786	Singleton	NA	NA
GC_00006787	Singleton	NA	NA
GC_00006788	Singleton	NA	NA
GC_00006789	Singleton	NA	NA
GC_00006790	Singleton	NA	NA
GC_00006791	Singleton	NA	NA
GC_00006792	Singleton	NA	NA
GC_00006793	Singleton	NA	NA
GC_00006794	Singleton	NA	NA
GC_00006795	Singleton	NA	NA
GC_00006796	Singleton	NA	NA
GC_00006797	Singleton	NA	NA
GC_00006798	Singleton	NA	NA
GC_00006799	Singleton	NA	NA
GC_00006800	Singleton	NA	NA
GC_00006801	Singleton	NA	NA
GC_00006802	Singleton	NA	NA
GC_00006803	Singleton	NA	NA
GC_00006804	Singleton	NA	NA
GC_00006805	Singleton	NA	NA
GC_00006806	Singleton	NA	NA
GC_00006807	Singleton	NA	NA
GC_00006808	Singleton	NA	NA
GC_00006809	Singleton	NA	NA
GC_00006810	Singleton	NA	NA
GC_00006811	Singleton	NA	NA
GC_00006812	Singleton	NA	NA
GC_00006813	Singleton	NA	NA
GC_00006814	Singleton	NA	NA
GC_00006815	Singleton	NA	NA
GC_00006816	Singleton	NA	NA
GC_00006817	Singleton	NA	NA
GC_00006818	Singleton	NA	NA
GC_00006819	Singleton	NA	NA
GC_00006820	Singleton	NA	NA
GC_00006821	Singleton	NA	NA
GC_00006822	Singleton	NA	NA
GC_00006823	Singleton	NA	NA
GC_00006824	Singleton	NA	NA
GC_00006825	Singleton	NA	NA
GC_00006826	Singleton	NA	NA
GC_00006827	Singleton	NA	NA
GC_00006828	Singleton	NA	NA
GC_00006829	Singleton	NA	NA
GC_00006830	Singleton	NA	NA
GC_00006831	Singleton	NA	NA
GC_00006832	Singleton	NA	NA
GC_00006833	Singleton	NA	NA
GC_00006834	Singleton	NA	NA
GC_00006835	Singleton	NA	NA
GC_00006836	Singleton	NA	NA
GC_00006837	Singleton	NA	NA
GC_00006838	Singleton	NA	NA
GC_00006839	Singleton	NA	NA
GC_00006840	Singleton	NA	NA
GC_00006841	Singleton	NA	NA
GC_00006842	Singleton	NA	NA
GC_00006843	Singleton	NA	NA
GC_00006844	Singleton	NA	NA
GC_00006845	Singleton	NA	NA
GC_00006846	Singleton	NA	NA
GC_00006847	Singleton	NA	NA
GC_00006848	Singleton	NA	NA
GC_00006849	Singleton	NA	NA
GC_00006850	Singleton	NA	NA
GC_00006851	Singleton	NA	NA
GC_00006852	Singleton	NA	NA
GC_00006853	Singleton	NA	NA
GC_00006854	Singleton	NA	NA
GC_00006855	Singleton	NA	NA
GC_00006856	Singleton	NA	NA
GC_00006857	Singleton	NA	NA
GC_00006858	Singleton	NA	NA
GC_00006859	Singleton	NA	NA
GC_00006860	Singleton	NA	NA
GC_00006861	Singleton	NA	NA
GC_00006862	Singleton	NA	NA
GC_00006863	Singleton	NA	NA
GC_00006864	Singleton	NA	NA
GC_00006865	Singleton	NA	NA
GC_00006866	Singleton	NA	NA
GC_00006867	Singleton	NA	NA
GC_00006868	Singleton	NA	NA
GC_00006869	Singleton	NA	NA
GC_00006870	Singleton	NA	NA
GC_00006871	Singleton	NA	NA
GC_00006872	Singleton	NA	NA
GC_00006873	Singleton	NA	NA
GC_00006874	Singleton	NA	NA
GC_00006875	Singleton	NA	NA
GC_00006876	Singleton	NA	NA
GC_00006877	Singleton	NA	NA
GC_00006878	Singleton	NA	NA
GC_00006879	Singleton	NA	NA
GC_00006880	Singleton	NA	NA
GC_00006881	Singleton	NA	NA
GC_00006882	Singleton	NA	NA
GC_00006883	Singleton	NA	NA
GC_00006884	Singleton	NA	NA
GC_00006885	Singleton	NA	NA
GC_00006886	Singleton	NA	NA
GC_00006887	Singleton	NA	NA
GC_00006888	Singleton	NA	NA
GC_00006889	Singleton	NA	NA
GC_00006890	Singleton	NA	NA
GC_00006891	Singleton	NA	NA
GC_00006892	Singleton	NA	NA
GC_00006893	Singleton	NA	NA
GC_00006894	Singleton	NA	NA
GC_00006895	Singleton	NA	NA
GC_00006896	Singleton	NA	NA
GC_00006897	Singleton	NA	NA
GC_00006898	Singleton	NA	NA
GC_00006899	Singleton	NA	NA
GC_00006900	Singleton	NA	NA
GC_00006901	Singleton	NA	NA
GC_00006902	Singleton	NA	NA
GC_00006903	Singleton	NA	NA
GC_00006904	Singleton	NA	NA
GC_00006905	Singleton	NA	NA
GC_00006906	Singleton	NA	NA
GC_00006907	Singleton	NA	NA
GC_00006908	Singleton	NA	NA
GC_00006909	Singleton	NA	NA
GC_00006910	Singleton	NA	NA
GC_00006911	Singleton	NA	NA
GC_00006912	Singleton	NA	NA
GC_00006913	Singleton	NA	NA
GC_00006914	Singleton	NA	NA
GC_00006915	Singleton	NA	NA
GC_00006916	Singleton	NA	NA
GC_00006917	Singleton	NA	NA
GC_00006918	Singleton	NA	NA
GC_00006919	Singleton	NA	NA
GC_00006920	Singleton	NA	NA
GC_00006921	Singleton	NA	NA
GC_00006922	Singleton	NA	NA
GC_00006923	Singleton	NA	NA
GC_00006924	Singleton	NA	NA
GC_00006925	Singleton	NA	NA
GC_00006926	Singleton	NA	NA
GC_00006927	Singleton	NA	NA
GC_00006928	Singleton	NA	NA
GC_00006929	Singleton	NA	NA
GC_00006930	Singleton	NA	NA
GC_00006931	Singleton	NA	NA
GC_00006932	Singleton	NA	NA
GC_00006933	Singleton	NA	NA
GC_00006934	Singleton	NA	NA
GC_00006935	Singleton	NA	NA
GC_00006936	Singleton	NA	NA
GC_00006937	Singleton	NA	NA
GC_00006938	Singleton	NA	NA
GC_00006939	Singleton	NA	NA
GC_00006940	Singleton	NA	NA
GC_00006941	Singleton	NA	NA
GC_00006942	Singleton	NA	NA
GC_00006943	Singleton	NA	NA
GC_00006944	Singleton	NA	NA
GC_00006945	Singleton	NA	NA
GC_00006946	Singleton	NA	NA
GC_00006947	Singleton	NA	NA
GC_00006948	Singleton	NA	NA
GC_00006949	Singleton	NA	NA
GC_00006950	Singleton	NA	NA
GC_00006951	Singleton	NA	NA
GC_00006952	Singleton	NA	NA
GC_00006953	Singleton	NA	NA
GC_00006954	Singleton	NA	NA
GC_00006955	Singleton	NA	NA
GC_00006956	Singleton	NA	NA
GC_00006957	Singleton	NA	NA
GC_00006958	Singleton	NA	NA
GC_00006959	Singleton	NA	NA
GC_00006960	Singleton	NA	NA
GC_00006961	Singleton	NA	NA
GC_00006962	Singleton	NA	NA
GC_00006963	Singleton	NA	NA
GC_00006964	Singleton	NA	NA
GC_00006965	Singleton	NA	NA
GC_00006966	Singleton	NA	NA
GC_00006967	Singleton	NA	NA
GC_00006968	Singleton	NA	NA
GC_00006969	Singleton	NA	NA
GC_00006970	Singleton	NA	NA
GC_00006971	Singleton	NA	NA
GC_00006972	Singleton	NA	NA
GC_00006973	Singleton	NA	NA
GC_00006974	Singleton	NA	NA
GC_00006975	Singleton	NA	NA
GC_00006976	Singleton	NA	NA
GC_00006977	Singleton	NA	NA
GC_00006978	Singleton	NA	NA
GC_00006979	Singleton	NA	NA
GC_00006980	Singleton	NA	NA
GC_00006981	Singleton	NA	NA
GC_00006982	Singleton	NA	NA
GC_00006983	Singleton	NA	NA
GC_00006984	Singleton	NA	NA
GC_00006985	Singleton	NA	NA
GC_00006986	Singleton	NA	NA
GC_00006987	Singleton	NA	NA
GC_00006988	Singleton	NA	NA
GC_00006989	Singleton	NA	NA
GC_00006990	Singleton	NA	NA
GC_00006991	Singleton	NA	NA
GC_00006992	Singleton	NA	NA
GC_00006993	Singleton	NA	NA
GC_00006994	Singleton	NA	NA
GC_00006995	Singleton	NA	NA
GC_00006996	Singleton	NA	NA
GC_00006997	Singleton	NA	NA
GC_00006998	Singleton	NA	NA
GC_00006999	Singleton	NA	NA
GC_00007000	Singleton	NA	NA
GC_00007001	Singleton	NA	NA
GC_00007002	Singleton	NA	NA
GC_00007003	Singleton	NA	NA
GC_00007004	Singleton	NA	NA
GC_00007005	Singleton	NA	NA
GC_00007006	Singleton	NA	NA
GC_00007007	Singleton	NA	NA
GC_00007008	Singleton	NA	NA
GC_00007009	Singleton	NA	NA
GC_00007010	Singleton	NA	NA
GC_00007011	Singleton	NA	NA
GC_00007012	Singleton	NA	NA
GC_00007013	Singleton	NA	NA
GC_00007014	Singleton	NA	NA
GC_00007015	Singleton	NA	NA
GC_00007016	Singleton	NA	NA
GC_00007017	Singleton	NA	NA
GC_00007018	Singleton	NA	NA
GC_00007019	Singleton	NA	NA
GC_00007020	Singleton	NA	NA
GC_00007021	Singleton	NA	NA
GC_00007022	Singleton	NA	NA
GC_00007023	Singleton	NA	NA
GC_00007024	Singleton	NA	NA
GC_00007025	Singleton	NA	NA
GC_00007026	Singleton	NA	NA
GC_00007027	Singleton	NA	NA
GC_00007028	Singleton	NA	NA
GC_00007029	Singleton	NA	NA
GC_00007030	Singleton	NA	NA
GC_00007031	Singleton	NA	NA
GC_00007032	Singleton	NA	NA
GC_00007033	Singleton	NA	NA
GC_00007034	Singleton	NA	NA
GC_00007035	Singleton	NA	NA
GC_00007036	Singleton	NA	NA
GC_00007037	Singleton	NA	NA
GC_00007038	Singleton	NA	NA
GC_00007039	Singleton	NA	NA
GC_00007040	Singleton	NA	NA
GC_00007041	Singleton	NA	NA
GC_00007042	Singleton	NA	NA
GC_00007043	Singleton	NA	NA
GC_00007044	Singleton	NA	NA
GC_00007045	Singleton	NA	NA
GC_00007046	Singleton	NA	NA
GC_00007047	Singleton	NA	NA
GC_00007048	Singleton	NA	NA
GC_00007049	Singleton	NA	NA
GC_00007050	Singleton	NA	NA
GC_00007051	Singleton	NA	NA
GC_00007052	Singleton	NA	NA
GC_00007053	Singleton	NA	NA
GC_00007054	Singleton	NA	NA
GC_00007055	Singleton	NA	NA
GC_00007056	Singleton	NA	NA
GC_00007057	Singleton	NA	NA
GC_00007058	Singleton	NA	NA
GC_00007059	Singleton	NA	NA
GC_00007060	Singleton	NA	NA
GC_00007061	Singleton	NA	NA
GC_00007062	Singleton	NA	NA
GC_00007063	Singleton	NA	NA
GC_00007064	Singleton	NA	NA
GC_00007065	Singleton	NA	NA
GC_00007066	Singleton	NA	NA
GC_00007067	Singleton	NA	NA
GC_00007068	Singleton	NA	NA
GC_00007069	Singleton	NA	NA
GC_00007070	Singleton	NA	NA
GC_00007071	Singleton	NA	NA
GC_00007072	Singleton	NA	NA
GC_00007073	Singleton	NA	NA
GC_00007074	Singleton	NA	NA
GC_00007075	Singleton	NA	NA
GC_00007076	Singleton	NA	NA
GC_00007077	Singleton	NA	NA
GC_00007078	Singleton	NA	NA
GC_00007079	Singleton	NA	NA
GC_00007080	Singleton	NA	NA
GC_00007081	Singleton	NA	NA
GC_00007082	Singleton	NA	NA
GC_00007083	Singleton	NA	NA
GC_00007084	Singleton	NA	NA
GC_00007085	Singleton	NA	NA
GC_00007086	Singleton	NA	NA
GC_00007087	Singleton	NA	NA
GC_00007088	Singleton	NA	NA
GC_00007089	Singleton	NA	NA
GC_00007090	Singleton	NA	NA
GC_00007091	Singleton	NA	NA
GC_00007092	Singleton	NA	NA
GC_00007093	Singleton	NA	NA
GC_00007094	Singleton	NA	NA
GC_00007095	Singleton	NA	NA
GC_00007096	Singleton	NA	NA
GC_00007097	Singleton	NA	NA
GC_00007098	Singleton	NA	NA
GC_00007099	Singleton	NA	NA
GC_00007100	Singleton	NA	NA
GC_00007101	Singleton	NA	NA
GC_00007102	Singleton	NA	NA
GC_00007103	Singleton	NA	NA
GC_00007104	Singleton	NA	NA
GC_00007105	Singleton	NA	NA
GC_00007106	Singleton	NA	NA
GC_00007107	Singleton	NA	NA
GC_00007108	Singleton	NA	NA
GC_00007109	Singleton	NA	NA
GC_00007110	Singleton	NA	NA
GC_00007111	Singleton	NA	NA
GC_00007112	Singleton	NA	NA
GC_00007113	Singleton	NA	NA
GC_00007114	Singleton	NA	NA
GC_00007115	Singleton	NA	NA
GC_00007116	Singleton	NA	NA
GC_00007117	Singleton	NA	NA
GC_00007118	Singleton	NA	NA
GC_00007119	Singleton	NA	NA
GC_00007120	Singleton	NA	NA
GC_00007121	Singleton	NA	NA
GC_00007122	Singleton	NA	NA
GC_00007123	Singleton	NA	NA
GC_00007124	Singleton	NA	NA
GC_00007125	Singleton	NA	NA
GC_00007126	Singleton	NA	NA
GC_00007127	Singleton	NA	NA
GC_00007128	Singleton	NA	NA
GC_00007129	Singleton	NA	NA
GC_00007130	Singleton	NA	NA
GC_00007131	Singleton	NA	NA
GC_00007132	Singleton	NA	NA
GC_00007133	Singleton	NA	NA
GC_00007134	Singleton	NA	NA
GC_00007135	Singleton	NA	NA
GC_00007136	Singleton	NA	NA
GC_00007137	Singleton	NA	NA
GC_00007138	Singleton	NA	NA
GC_00007139	Singleton	NA	NA
GC_00007140	Singleton	NA	NA
GC_00007141	Singleton	NA	NA
GC_00007142	Singleton	NA	NA
GC_00007143	Singleton	NA	NA
GC_00007144	Singleton	NA	NA
GC_00007145	Singleton	NA	NA
GC_00007146	Singleton	NA	NA
GC_00007147	Singleton	NA	NA
GC_00007148	Singleton	NA	NA
GC_00007149	Singleton	NA	NA
GC_00007150	Singleton	NA	NA
GC_00007151	Singleton	NA	NA
GC_00007152	Singleton	NA	NA
GC_00007153	Singleton	NA	NA
GC_00007154	Singleton	NA	NA
GC_00007155	Singleton	NA	NA
GC_00007156	Singleton	NA	NA
GC_00007157	Singleton	NA	NA
GC_00007158	Singleton	NA	NA
GC_00007159	Singleton	NA	NA
GC_00007160	Singleton	NA	NA
GC_00007161	Singleton	NA	NA
GC_00007162	Singleton	NA	NA
GC_00007163	Singleton	NA	NA
GC_00007164	Singleton	NA	NA
GC_00007165	Singleton	NA	NA
GC_00007166	Singleton	NA	NA
GC_00007167	Singleton	NA	NA
GC_00007168	Singleton	NA	NA
GC_00007169	Singleton	NA	NA
GC_00007170	Singleton	NA	NA
GC_00007171	Singleton	NA	NA
GC_00007172	Singleton	NA	NA
GC_00007173	Singleton	NA	NA
GC_00007174	Singleton	NA	NA
GC_00007175	Singleton	NA	NA
GC_00007176	Singleton	NA	NA
GC_00007177	Singleton	NA	NA
GC_00007178	Singleton	NA	NA
GC_00007179	Singleton	NA	NA
GC_00007180	Singleton	NA	NA
GC_00007181	Singleton	NA	NA
GC_00007182	Singleton	NA	NA
GC_00007183	Singleton	NA	NA
GC_00007184	Singleton	NA	NA
GC_00007185	Singleton	NA	NA
GC_00007186	Singleton	NA	NA
GC_00007187	Singleton	NA	NA
GC_00007188	Singleton	NA	NA
GC_00007189	Singleton	NA	NA
GC_00007190	Singleton	NA	NA
GC_00007191	Singleton	NA	NA
GC_00007192	Singleton	NA	NA
GC_00007193	Singleton	NA	NA
GC_00007194	Singleton	NA	NA
GC_00007195	Singleton	NA	NA
GC_00007196	Singleton	NA	NA
GC_00007197	Singleton	NA	NA
GC_00007198	Singleton	NA	NA
GC_00007199	Singleton	NA	NA
GC_00007200	Singleton	NA	NA
GC_00007201	Singleton	NA	NA
GC_00007202	Singleton	NA	NA
GC_00007203	Singleton	NA	NA
GC_00007204	Singleton	NA	NA
GC_00007205	Singleton	NA	NA
GC_00007206	Singleton	NA	NA
GC_00007207	Singleton	NA	NA
GC_00007208	Singleton	NA	NA
GC_00007209	Singleton	NA	NA
GC_00007210	Singleton	NA	NA
GC_00007211	Singleton	NA	NA
GC_00007212	Singleton	NA	NA
GC_00007213	Singleton	NA	NA
GC_00007214	Singleton	NA	NA
